ORDEM;ACCAO;SOURCE_ID;ESTADO;SOURCE_NAME;SOURCE_OWNER;COUNTRY;TERRITORY;URL;NO_ATLAS_CORRENTE;IRMAOS_MESMA_FONTE;N_CITACOES;FIRST_ASSIGNMENT_DATE;FIRST_ASSIGNMENT_COMMIT;FIRST_ASSIGNMENT_BRANCH;N_VERSOES_QUE_O_SUSTENTAM;DIVERGENCIAS;PORQUE
6;TRAZER, com a proveniencia escrita;IT-T3-021;ONLY_IN_ONE_BRANCH;SIPaV — Societa Italiana di Patologia Vegetale;SIPaV;ITALY;T3 (também serve T5, T6);https://www.sipav.org/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-004;ONLY_IN_ONE_BRANCH;CNR IRIS — repositório institucional;UNKNOWN;UNKNOWN;T5;https://iris.cnr.it;SIM;;32;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-006;ONLY_IN_ONE_BRANCH;CNR — Consiglio Nazionale delle Ricerche;CNR;ITALY;T5 (também serve T6);https://www.cnr.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-008;ONLY_IN_ONE_BRANCH;Fondazione Agrion — Fondazione per la ricerca l'innovazione e lo sviluppo;Fondazione Agrion;ITALY;T5 (também serve T3, T1);https://www.agrion.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-009;ONLY_IN_ONE_BRANCH;Fondazione Minoprio;Fondazione Minoprio;ITALY;T5 (também serve T7, T1);https://www.fondazioneminoprio.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-010;ONLY_IN_ONE_BRANCH;Fondazione per l'Agricoltura F.lli Navarra;Fondazione Navarra;ITALY;T5 (também serve T1);https://www.fondazionenavarra.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-011;ONLY_IN_ONE_BRANCH;UNIBA DiSSPA — Dipartimento di Scienze del Suolo della Pianta e degli;Universita di Bari Aldo Moro;ITALY;T5 (também serve T6, T3);https://www.uniba.it/it/ricerca/dipartimenti/disspa;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-012;ONLY_IN_ONE_BRANCH;UNIPI DiSAAA-a — Dipartimento di Scienze Agrarie Alimentari e Agro-;Universita di Pisa;ITALY;T5 (também serve T6, T1);https://www.agr.unipi.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-013;ONLY_IN_ONE_BRANCH;CRPA — Centro Ricerche Produzioni Animali;CRPA;ITALY;T5 (também serve T1);https://www.crpa.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-014;ONLY_IN_ONE_BRANCH;UNITUS DAFNE — Dipartimento di Scienze Agrarie e Forestali;Universita della Tuscia;ITALY;T5 (também serve T6, T1);https://www.unitus.it/dipartimenti/dafne/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-015;ONLY_IN_ONE_BRANCH;CNR IBBR — Istituto di Bioscienze e Biorisorse;CNR;ITALY;T5 (também serve T1);https://www.ibbr.cnr.it/ibbr/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-016;ONLY_IN_ONE_BRANCH;AIR UNIMI — Archivio Istituzionale della Ricerca;Universita degli Studi di Milano;ITALY;T5 (também serve T6);https://air.unimi.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-017;ONLY_IN_ONE_BRANCH;FLORE UNIFI — Archivio istituzionale della ricerca;Universita di Firenze;ITALY;T5 (também serve T6);https://flore.unifi.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-018;ONLY_IN_ONE_BRANCH;IRIS UNIBO — Archivio istituzionale della ricerca;Universita di Bologna;ITALY;T5 (também serve T6);https://cris.unibo.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-019;ONLY_IN_ONE_BRANCH;IRIS UNIPD — Archivio della ricerca;Universita di Padova;ITALY;T5 (também serve T6);https://www.research.unipd.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-020;ONLY_IN_ONE_BRANCH;IRIS UNITO — Archivio istituzionale;Universita di Torino;ITALY;T5 (também serve T6);https://iris.unito.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-021;ONLY_IN_ONE_BRANCH;UNIFI DAGRI — Dipartimento di Scienze e Tecnologie Agrarie Alimentari;Universita di Firenze;ITALY;T5 (também serve T6, T1);https://www.dagri.unifi.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-022;ONLY_IN_ONE_BRANCH;Advances in Horticultural Science;Firenze University Press;ITALY;T5 (também serve T1);https://oaj.fupress.net/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-023;ONLY_IN_ONE_BRANCH;SSICA — Stazione Sperimentale per l'Industria delle Conserve Alimentari;SSICA;ITALY;T5 (também serve T10);https://www.ssica.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-024;ONLY_IN_ONE_BRANCH;UNIMI DiSAA — Dipartimento di Scienze Agrarie e Ambientali;Universita degli Studi di Milano;ITALY;T5 (também serve T6, T1);https://disaa.unimi.it/it;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-025;ONLY_IN_ONE_BRANCH;Scuola Superiore Sant'Anna — Istituto di Scienze delle Produzioni Vegetali;Scuola Superiore Sant'Anna Pisa;ITALY;T5 (também serve T6, T1);https://www.santannapisa.it/it/istituto/produzioni-vegetali;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-026;ONLY_IN_ONE_BRANCH;UNIPA SAAF — Dipartimento Scienze Agrarie Alimentari e Forestali;Universita di Palermo;ITALY;T5 (também serve T6, T1);https://www.unipa.it/dipartimenti/saaf/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-027;ONLY_IN_ONE_BRANCH;UNIPD DAFNAE — Dipartimento di Agronomia Animali Alimenti Risorse Naturali e;Universita di Padova;ITALY;T5 (também serve T6, T3);https://www.dafnae.unipd.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-028;ONLY_IN_ONE_BRANCH;UNIUD DI4A — Dipartimento di Scienze Agroalimentari Ambientali e Animali;Universita di Udine;ITALY;T5 (também serve T6, T3);https://www.di4a.uniud.it/it;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-029;ONLY_IN_ONE_BRANCH;UNIVR Dipartimento di Biotecnologie;Universita di Verona;ITALY;T5 (também serve T6);https://www.dbt.univr.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-030;ONLY_IN_ONE_BRANCH;UNITE Facolta di Bioscienze e Tecnologie Agro-alimentari e Ambientali;Universita di Teramo;ITALY;T5 (também serve T6);https://www.unite.it/UniTE/Bioscienze_e_Tecnologie_Agro-;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-031;ONLY_IN_ONE_BRANCH;UNIVPM D3A — Dipartimento di Scienze Agrarie Alimentari e Ambientali;Universita Politecnica delle Marche;ITALY;T5 (também serve T6, T1);https://www.d3a.univpm.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-032;ONLY_IN_ONE_BRANCH;UNIPG DSA3 — Dipartimento di Scienze Agrarie Alimentari e Ambientali;Universita di Perugia;ITALY;T5 (também serve T6, T1);https://dsa3.unipg.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-033;ONLY_IN_ONE_BRANCH;UNIBO DISTAL — Dipartimento di Scienze e Tecnologie Agro-Alimentari;Universita di Bologna;ITALY;T5 (também serve T6, T1);https://distal.unibo.it/it;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-034;ONLY_IN_ONE_BRANCH;Accademia dei Georgofili;Accademia dei Georgofili;ITALY;T5 (também serve T11, T12);https://www.georgofili.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-035;ONLY_IN_ONE_BRANCH;Georgofili INFO — notiziario;Accademia dei Georgofili;ITALY;T5 (também serve T12, T11);https://www.georgofili.info/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T5-036;ONLY_IN_ONE_BRANCH;Georgofili — Accademia dei Georgofili (portale .net);Accademia dei Georgofili;ITALY;T5 (também serve T11);https://www.georgofili.net/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-001;ONLY_IN_ONE_BRANCH;Andrea Lentini — registo cientifico ORCID (Università degli Studi di;Andrea Lentini · Università degli Studi di Sassari;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-2089-1026;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-002;ONLY_IN_ONE_BRANCH;Anita Nencioni — registo cientifico ORCID (Consiglio per la ricerca in;Anita Nencioni · Consiglio per la ricerca in agricoltura e l’analisi;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-1585-0529;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-003;ONLY_IN_ONE_BRANCH;Anna Aldrighetti — registo cientifico ORCID (University of Trento);Anna Aldrighetti · University of Trento;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-9018-3343;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-004;ONLY_IN_ONE_BRANCH;Antonio Masetti — registo cientifico ORCID (University of Bologna);Antonio Masetti · University of Bologna;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-6061-2752;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-005;ONLY_IN_ONE_BRANCH;Antonio Pietro GARONNA — registo cientifico ORCID (Università degli Studi di;Antonio Pietro GARONNA · Università degli Studi di Napoli Federico II;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-8441-5208;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-006;ONLY_IN_ONE_BRANCH;Antonio Prodi — registo cientifico ORCID (University of Bologna);Antonio Prodi · University of Bologna;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-7221-7271;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-007;ONLY_IN_ONE_BRANCH;Aparna S Balan — registo cientifico ORCID (University of Palermo);Aparna S Balan · University of Palermo;ITALY;T6 (também serve T5);https://orcid.org/0009-0001-5306-0125;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-008;ONLY_IN_ONE_BRANCH;CLAUDIO RATTI — registo cientifico ORCID (Alma Mater Studiorum  Universita';CLAUDIO RATTI · Alma Mater Studiorum  Universita' di Bologna;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-5640-2143;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-009;ONLY_IN_ONE_BRANCH;Chiara D'ERRICO — registo cientifico ORCID (Istituto per la Protezione;Chiara D'ERRICO · Istituto per la Protezione Sostenibile delle Piante IPSP -;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-0546-9900;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-010;ONLY_IN_ONE_BRANCH;Daniele Daffonchio — registo cientifico ORCID (University of Turin);Daniele Daffonchio · University of Turin;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-0947-925X;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-011;ONLY_IN_ONE_BRANCH;Dumitru Scutelnic — registo cientifico ORCID (University of Verona);Dumitru Scutelnic · University of Verona;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-6935-7540;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-012;ONLY_IN_ONE_BRANCH;Emilio Balducci — registo cientifico ORCID (University of Perugia);Emilio Balducci · University of Perugia;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-8656-7870;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-013;ONLY_IN_ONE_BRANCH;Francesco Nardi — registo cientifico ORCID (University of Siena);Francesco Nardi · University of Siena;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-0271-9855;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-014;ONLY_IN_ONE_BRANCH;Gerardo Puopolo — registo cientifico ORCID (University of Trento);Gerardo Puopolo · University of Trento;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-4864-4396;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-015;ONLY_IN_ONE_BRANCH;Gianfranco ANFORA — registo cientifico ORCID (University of Trento);Gianfranco ANFORA · University of Trento;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-2545-1409;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-016;ONLY_IN_ONE_BRANCH;Giulia Mandalà — registo cientifico ORCID (Verona University );Giulia Mandalà · Verona University;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-7697-8310;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-017;ONLY_IN_ONE_BRANCH;Graziella Amendola — registo cientifico ORCID (National Institute of Health);Graziella Amendola · National Institute of Health;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-5461-0312;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-018;ONLY_IN_ONE_BRANCH;Leonardo Caproni — registo cientifico ORCID (Scuola Superiore Sant'Anna);Leonardo Caproni · Scuola Superiore Sant'Anna;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-7129-8575;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-019;ONLY_IN_ONE_BRANCH;Leonardo Cera — registo cientifico ORCID (University of Padua);Leonardo Cera · University of Padua;ITALY;T6 (também serve T5);https://orcid.org/0009-0005-6118-7432;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-020;ONLY_IN_ONE_BRANCH;Lorenzo Baglieri — registo cientifico ORCID (Politecnico di Torino);Lorenzo Baglieri · Politecnico di Torino;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-5022-5326;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-021;ONLY_IN_ONE_BRANCH;Luca Finetti — registo cientifico ORCID (University of Ferrara);Luca Finetti · University of Ferrara;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-5558-9156;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-022;ONLY_IN_ONE_BRANCH;Luca Mazzon — registo cientifico ORCID (Università degli Studi di Padova);Luca Mazzon · Università degli Studi di Padova;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-8459-893X;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-023;ONLY_IN_ONE_BRANCH;Marco Mancini — registo cientifico ORCID (University of Florence);Marco Mancini · University of Florence;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-1454-4995;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-024;ONLY_IN_ONE_BRANCH;Marco Perfetto — registo cientifico ORCID (University of Milan);Marco Perfetto · University of Milan;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-9370-2500;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-025;ONLY_IN_ONE_BRANCH;Marwa Mourou — registo cientifico ORCID (Università degli Studi di Bari Aldo;Marwa Mourou · Università degli Studi di Bari Aldo Moro;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-9925-3520;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-026;ONLY_IN_ONE_BRANCH;Paolo Boccacci — registo cientifico ORCID (Consiglio Nazionale delle;Paolo Boccacci · Consiglio Nazionale delle Ricerche;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-8574-0478;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-027;ONLY_IN_ONE_BRANCH;Paolo Grazieschi — registo cientifico ORCID (Fondazione Bruno Kessler);Paolo Grazieschi · Fondazione Bruno Kessler;ITALY;T6 (também serve T5);https://orcid.org/0009-0009-6027-471X;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-028;ONLY_IN_ONE_BRANCH;ROBERTO RIZZO — registo cientifico ORCID (CREA - Research Centre for Plant;ROBERTO RIZZO · CREA - Research Centre for Plant Protection and;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-1628-643X;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-029;ONLY_IN_ONE_BRANCH;Roberta Maria Gravagno — registo cientifico ORCID (University of Catania);Roberta Maria Gravagno · University of Catania;ITALY;T6 (também serve T5);https://orcid.org/0009-0005-2447-3608;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-030;ONLY_IN_ONE_BRANCH;Roberta Paris — registo cientifico ORCID (Council for Agricultural Research;Roberta Paris · Council for Agricultural Research and Economics Analysis;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-7823-2475;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-031;ONLY_IN_ONE_BRANCH;Roberto Ferrise — registo cientifico ORCID (University of Florence);Roberto Ferrise · University of Florence;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-8236-7823;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-032;ONLY_IN_ONE_BRANCH;Rosa Francaviglia — registo cientifico ORCID (Consiglio per la ricerca in;Rosa Francaviglia · Consiglio per la ricerca in agricoltura e l'analisi;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-4362-5428;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-033;ONLY_IN_ONE_BRANCH;Stefano Maini — registo cientifico ORCID (Alma Mater Studiorum - Università;Stefano Maini · Alma Mater Studiorum - Università di Bologna;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-7272-1243;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-034;ONLY_IN_ONE_BRANCH;Tito Caffi — registo cientifico ORCID (Università Cattolica del Sacro Cuore);Tito Caffi · Università Cattolica del Sacro Cuore;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-9929-4130;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-035;ONLY_IN_ONE_BRANCH;Vera Pavese — registo cientifico ORCID (University of Turin);Vera Pavese · University of Turin;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-6863-3950;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T6-036;ONLY_IN_ONE_BRANCH;sara ruschioni — registo cientifico ORCID (Marche Polytechnic University);sara ruschioni · Marche Polytechnic University;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-2965-6364;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T7-004;ONLY_IN_ONE_BRANCH;Apo Conerpo — assistenza tecnica, ricerca e progetti;UNKNOWN;UNKNOWN;T7;https://www.apoconerpo.com;SIM;;32;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T7-006;ONLY_IN_ONE_BRANCH;FEM — Centro Trasferimento Tecnologico (assistência técnica);UNKNOWN;UNKNOWN;T7;https://www.fmach.it;SIM;;32;2026-09-07;bd531977bf22;claude/admiring-sagan-5zi0v3;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T7-013;ONLY_IN_ONE_BRANCH;CONAF — Consiglio Ordine Nazionale Dottori Agronomi e Forestali;CONAF;ITALY;T7 (também serve T12);https://www.conaf.it/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
6;TRAZER, com a proveniencia escrita;IT-T7-014;ONLY_IN_ONE_BRANCH;Consorzi Agrari d'Italia — CAI;Consorzi Agrari d'Italia;ITALY;T7 (também serve T10);https://www.consorziagrariditalia.it/chi-siamo/;SIM;;32;2026-09-14;558881f5513d;claude/italy-source-qualification-v1;1;;existe num sitio so'. Entra normalmente, dizendo de onde veio.
